YEARYY,HOSPID,HOSPNAME,SPECIALNAME,CODE2,CODE3,CODE5,CODE8,CODE9,CODE10,CODE11,,
100Q1,1533051063,大安醫院                                                    ,地區醫院            ,67.00,3.94,0.9253,1,8,n,,,
100Q1,1533050039,東元綜合醫院                                                ,區域醫院            ,254.00,3.81,0.9763,3,38,y,,,
100Q1,3533051734,潘昆瑩診所                                                  ,診所                ,59.00,3.89,1.0000,1,,y,n,,
100Q1,1133060019,天主教仁慈醫療財團法人仁慈醫院                              ,地區醫院            ,118.00,3.84,0.9915,1,14,n,,,
100Q1,3534012106,青田診所                                                    ,診所                ,52.00,3.99,0.9807,2,7,y,,,
100Q1,0434010518,國立陽明大學附設醫院                                        ,區域醫院            ,149.00,3.91,0.9932,4,20,y,,,
100Q1,3534012071,得安診所                                                    ,診所                ,75.00,3.94,0.9866,1,10,n,,,
100Q1,3534010559,普仁健康診所                                                ,診所                ,84.00,3.96,0.9761,1,8,y,y,,
100Q1,3534021847,吳得中診所                                                  ,診所                ,77.00,4.00,1.0000,1,9,n,,,
100Q1,1234020011,財團法人天主教靈醫會羅東聖母醫院                            ,區域醫院            ,266.00,3.77,0.9548,4,35,y,y,,
100Q1,1434020015,財團法人羅許基金會羅東博愛醫院                              ,區域醫院            ,282.00,3.99,0.9929,5,40,y,y,,
100Q1,3534020608,陳文貴診所                                                  ,診所                ,83.00,3.81,0.9638,2,9,n,,,
100Q1,1134070019,宜蘭普門醫療財團法人普門醫院                                ,地區醫院            ,56.00,3.87,1.0000,1,5,y,,,
100Q1,1535010051,大千綜合醫院                                                ,地區醫院            ,141.00,3.92,1.0000,2,23,y,y,,
100Q1,1535010122,大川醫院                                                    ,地區醫院            ,69.00,3.84,1.0000,,9,n,,,
100Q1,3535012075,台糖診所                                                    ,診所                ,129.00,3.76,1.0000,1,17,n,,,
100Q1,3535012388,宏福診所                                                    ,診所                ,30.00,3.88,0.9666,1,5,n,,,
100Q1,0135010016,衛生福利部苗栗醫院                                          ,區域醫院            ,113.00,3.66,0.9734,1,13,y,y,,
100Q1,0935020027,李綜合醫療社團法人苑裡李綜合醫院                            ,地區醫院            ,56.00,3.51,1.0000,1,6,y,,,
100Q1,3535021305,國安診所                                                    ,診所                ,48.00,3.95,0.9583,1,8,n,,,
100Q1,1535031041,通霄光田醫院                                                ,地區醫院            ,53.00,3.86,1.0000,1,5,n,,,
100Q1,1535040068,慈祐醫院                                                    ,地區醫院            ,61.00,3.92,0.9344,,8,n,,,
100Q1,1535051178,重光醫院                                                    ,地區醫院            ,151.00,4.34,1.0000,2,20,y,,,
100Q1,1135050020,財團法人為恭紀念醫院                                        ,區域醫院            ,190.00,3.63,0.9842,3,33,y,y,,
100Q1,1535081078,大順醫院                                                    ,地區醫院            ,45.00,3.62,1.0000,1,,n,n,,
100Q1,3536012702,三豐診所                                                    ,診所                ,95.00,3.98,0.9578,1,12,n,,,
100Q1,3336010017,中國醫藥大學附設醫院豐原醫務室                              ,診所                ,94.00,3.91,1.0000,2,10,n,,,
100Q1,1536011301,杏豐醫院                                                    ,地區醫院            ,57.00,3.77,0.9824,1,6,n,,,
100Q1,1536010055,福平醫院                                                    ,診所                ,97.00,4.05,1.0000,1,12,n,,,
100Q1,0136010010,衛生福利部豐原醫院                                          ,區域醫院            ,156.00,3.26,1.0000,2,23,y,,,
100Q1,3536012971,興豐內科診所                                                ,診所                ,78.00,4.06,0.9871,2,12,n,,,
100Q1,1536010046,豐安醫院                                                    ,地區醫院            ,94.00,3.92,0.9893,1,12,y,,,
100Q1,1536020015,協和醫院                                                    ,地區醫院            ,79.00,3.94,1.0000,1,11,y,,,
100Q1,1436020013,東勢區農會附設農民醫院                                      ,地區醫院            ,112.00,3.92,1.0000,1,14,n,,,
100Q1,3536021425,東勢蔡外科診所                                              ,診所                ,76.00,3.82,1.0000,1,8,n,,,
100Q1,3536031725,仁禾診所                                                    ,診所                ,87.00,3.80,1.0000,1,14,n,,,
100Q1,0936030018,李綜合醫療社團法人大甲李綜合醫院                            ,區域醫院            ,79.00,3.70,1.0000,1,9,n,,,
100Q1,3536030488,蔡精龍診所                                                  ,診所                ,34.00,4.36,1.0000,1,4,n,,,
100Q1,3536041463,安新診所                                                    ,診所                ,63.00,3.99,1.0000,1,9,n,,,
100Q1,3536041561,高美內科診所                                                ,診所                ,51.00,3.87,0.9803,1,6,n,,,
100Q1,0936050029,光田醫療社團法人光田綜合醫院                                ,區域醫院            ,192.00,3.90,0.9895,4,43,y,,,
100Q1,0936060016,童綜合醫療社團法人童綜合醫院                                ,區域醫院            ,231.00,4.03,0.9783,5,50,y,,,
100Q1,0936060016,童綜合醫療社團法人童綜合醫院                                ,區域醫院            ,121.00,4.05,1.0000,5,50,y,,,
100Q1,3536071318,健安內科診所                                                ,診所                ,81.00,3.94,1.0000,1,10,n,,,
100Q1,3536081323,晉安診所                                                    ,診所                ,83.00,4.04,0.8795,1,9,n,,,
100Q1,3536090340,加安診所                                                    ,診所                ,53.00,4.11,1.0000,1,9,n,,,
100Q1,1136090519,佛教慈濟醫療財團法人台中慈濟醫院                            ,區域醫院            ,138.00,3.88,0.9637,2,20,y,y,,
100Q1,3536100449,長安診所                                                    ,診所                ,120.00,3.93,0.9583,1,14,y,y,,
100Q1,1536100081,清泉醫院                                                    ,地區醫院            ,82.00,3.84,0.9756,1,11,y,,,
100Q1,3536101615,雅林診所                                                    ,診所                ,54.00,3.79,1.0000,1,6,n,,,
100Q1,3536151446,信安診所                                                    ,診所                ,55.00,4.06,0.9818,1,9,n,,,
100Q1,1536151042,烏日澄清醫院                                                ,地區醫院            ,37.00,3.87,1.0000,1,5,n,,,
100Q1,3536161362,合安診所                                                    ,診所                ,37.00,3.91,1.0000,1,6,n,,,
100Q1,3536171500,育恩診所                                                    ,診所                ,64.00,4.02,1.0000,1,8,n,,,
100Q1,1536181139,本堂澄清醫院                                                ,地區醫院            ,70.00,3.73,1.0000,1,9,n,,,
100Q1,3536180385,長佑診所                                                    ,診所                ,43.00,3.99,0.9767,1,5,n,,,
100Q1,1536180061,霧峰澄清醫院                                                ,地區醫院            ,72.00,3.87,1.0000,1,9,n,,,
100Q1,0536190011,國軍台中總醫院附設民眾診療服務處                            ,區域醫院            ,79.00,3.98,0.9746,2,7,y,y,,
100Q1,1536190076,賢德醫院                                                    ,地區醫院            ,66.00,3.95,0.9848,1,9,n,,,
100Q1,1136200015,仁愛醫療財團法人大里仁愛醫院                                ,區域醫院            ,166.00,4.26,0.9698,2,27,y,,,
100Q1,3536202742,佳仁內科診所                                                ,診所                ,127.00,4.44,0.9921,3,15,n,,,
100Q1,1536201065,新菩提醫院                                                  ,地區醫院            ,36.00,4.41,1.0000,1,5,n,,,
100Q1,3537013614,仁美診所                                                    ,診所                ,60.00,3.98,0.9666,1,9,n,,,
100Q1,0937010019,秀傳醫療社團法人秀傳紀念醫院                                ,區域醫院            ,199.00,3.68,1.0000,3,31,y,,,
100Q1,1537010040,信生醫院                                                    ,地區醫院            ,71.00,4.44,1.0000,1,9,y,,,
100Q1,1537010175,冠華醫院                                                    ,地區醫院            ,53.00,3.95,1.0000,1,8,n,,,
